ACT         ,ACCENT,ACC 24335,4015023243354,BARTHOLD KUIJKEN,JOSEPH HAYDN,CHAMBER MUSIC WITH FLUTE,COMPACT DISC,6,31.19,47.99,2017,"This 6-album set presents the complete recordings with flute music by Joseph Haydn made by Barthold Kuijken on the Accent label. Always playing historically accurate transverse flutes, on these albums (which contain trios and quartets in various combinations), he teams up with his brothers Sigiswald and Wieland, his nephew Piet Kuijken and other fine early music specialists. The recordings were made between 1978 and 2014 and are presented together here for the first time. This is an opportunity not to be missed of listening to the legendary Kuijken family in this delicate late 18th-century repertoire. He studied the modern flute at the Bruges Conservatory and the Royal Conservatories of Brussels and The Hague. For playing early music he originally turned to the recorder. Research on authentic instruments, frequent collaboration with various flute and recorder makers, and assiduous study of sources of the 17th and 18th centuries helped him to specialize in the performance on original instruments. For many years he played in the baroque orchestras Collegium Aureum and La Petite Bande. He plays chamber music concerts all over the world, extending his repertoire to early 19th-century music and has recorded extensively."
CAP         ,CAPRICCIO RECORDINGS,C5330,845221053301,"Rijen, Jörgen van; Matiakh, Ariane; Triendl, Oliver; Demenga, Patrick; Rundfunk-Sinfonieorchester Berlin","Genzmer, Harald",SOLO CONCERTOS,COMPACT DISC,1,13.25,20.99,2017,"Harald Genzmer was a composition pupil of Paul Hindemith in Berlin from 1928 to 1934. Whoever studies Genzmer’s enormous oeuvre in detail will recognize in the pupil’s music many Romantic gestures and a sensual imagination rarely occurring in the teacher’s works. What Genzmer adopted from his mentor was the masterly craftsmanship, an awareness of classicism and form and joy in performing in itself and in the colours of the most differing instruments. The broadly educated scion of an academic family never regarded himself as a genius transcending boundaries, but as the servant of performers and the public: ‘Music should be zestful, artful and comprehensible. As practicable, it may win over the interpreter, and then the listener as graspable’. Musicians have always enjoyed performing Genzmer’s inspired music, which is affectionally adapted to the most varied instrumentations, and are now continuing to do so in increasing measure."
CPR         ,CAPRICE RECORDS,CAP 22067,7391782220674,VARIOUS,VARIOUS,V11: SWEDISH JAZZ HISTORY,COMPACT DISC,4,42.89,65.99,2017,"Svensk jazzhistoria is a unique series about the evolution of jazz in Sweden, published by Caprice Records. While the first ten volumes reflect the years between 1899 and 1969, this red-hot eleventh installment delves deep into the 1970s. On four albums with a total of 62 tracks, and a book of 188 pages, we summarize a vigorous, explosive, and many-sided decade of Swedish jazz. Like with the preceding ten volumes, volume 11 is the masterstroke of “jazz archaeologist” Jan Bruer. Assisting him this time is Viveka Hellstrom and Jorgen Adolfsson, both research assistants at the Swedish Centre for Folk Music and Jazz Research. All three of them describe the 1970s as a decade characterized by a large breadth of styles, and many new inspirations."
CAD         ,CARPE DIEM,CD-16314,4032324163143,Hirundo Maris,"Alberti, Rafael; Anonymous; Britten, Benjamin; Eran, Roni; Hell, Michael; Johansen, Petter Udland; Le Bailly, Henri; Levy, Isaac; Levy, Oshik; Masefeld, John; Savall, Arianna; Traditional; Wergeland, Henrik; Woods, Sylvia",The Wind Rose,COMPACT DISC,1,14.81,22.99,2017,"This third album of Arianna Savall and Petter Udland Johansen with their ensemble Hirundo Maris on Carpe Diem Records is a musical journey along coasts and oceans, an ode to seafarers and travelers from ancient and modern times, to their lives, hopes and dreams. The windrose points into all cardinal points, encompassing all different cultures and places on earth in its movement. At the same time, it can be a symbol for the inner travels of the human soul which may aim into all different directions and places throughout life. In this sense, the songs on this album connect inner and outer journeying through music and poetry, just as countries and people are connected through oceans, currents, and winds."
CAR         ,CARUS-VERLAG,CV83032,4009350830325,VARIOUS,BACH  LENNON  PURCELL  STING,V1: DIE SCHONSTEN LIEDER,COMPACT DISC,1,14.81,22.99,2017,"Children love to sing. Movement songs bring swing into their day, while lullabies bring them to rest. Songs tell stories, divide the days and years, and belong to festivals and holidays. Singing is also important to children developmentally- it promotes good breathing, movement, ear training, and language promotion. This new release features selected highlights from the LIEDERPROJEKT alongside captivating new numbers – with songs from the renaissance to traditional folk and children’s songs, from art songs to pop songs. Many highlights of the vocal repertoire are included, creating a true treasury of song, with renowned singers including Jonas Kaufmann, Dorothee Mields, Christoph Pregardien, Anna Lucia Richter, Calmus Ensemble and many others. For every CD sold, 1 EUR will be donated to projects promoting singing with children."
CAR         ,CARUS-VERLAG,CV83282,4009350832824,"Kammerchor Stuttgart; Harvey, Peter; Allsopp, David; Bernius, Frieder; Wegener, Sarah; Barockorchester Stuttgart; Hobbs, Thomas","Bach, Johann Sebastian; Franck, Salomo; Luther, Martin; Mass Text",EIN FESTE BURG,COMPACT DISC,1,14.81,22.99,2017,"With its highly complex and artful opening chorus, the cantata ""Ein feste Burg"" is one of the highlights among Bach's cantatas. With the Kammerchor Stuttgart under Frieder Bernius and the soloists Sarah Wegener, David Allsopp, Thomas Hobbs and Peter Harvey, this masterpiece finds a more than adequate recording here. The cantata is supplemented by the Missa brevis in G minor, BWV 235, one of the four Lutheran masses Bach composed at the end of the 1730s. The Kammerchor Stuttgart, which was founded by Frieder Bernius, has gained a reputation as one of the foremost European vocal ensembles, its changing to accomodate the given stylistic requirements. The ensemble has won many international prizes and has made frequent guest appearances in most European radio stations and at festivals. In 1988/89 the schedule of the Kammerchor Stuttgart included concert tours of the Far East, Poland, the USA, Italy, France and the Netherlands. Some 40 albums have been recorded, many of them winning prizes."
CAR         ,CARUS-VERLAG,CV83312,4009350833128,"Gaechinger Cantorey; Lehmkuhl, Wiebke; Mühlemann, Regula; Rademann, Hans-Christoph; Kohlhepp, Sebastian; Richter, Anna Lucia; Nagy, Michael","Anonymous; Bach, Johann Sebastian; Henrici, Christian Friedrich","Bach: Weihnachtsoratorium - Christmas Oratorio, BWV 248",COMPACT DISC,2,21.83,33.99,2017,"Originally written for the three days of Christmastide 1734 and the beginning of 1735, Johann Sebastian Bach’s Christmas Oratorio has since gone on to become an established part of Advent and Christmas – just like turkey and Christmas pudding. With soloists Regula Muhlemann, Anna Lucia Richter, Wiebke Lehmkuhl, Sebastian Kohlhepp, and Michael Nagy, the newly-formed enembles of the Gaechinger Cantorey conducted by Hans-Christoph Rademann celebrate their first Christmas Oratorio together with this recording of all six cantatas! The newly-founded baroque orchestra and the newly-constituted choir of the Bachakademie will perform under the joint name GAECHINGER CANTOREY from now onwards. Based on the historic foundations of the Bach era, and with roots in the living performance history of the choir founded by Helmuth Rilling, this name represents an integrated musical approach and the aesthetic sound ideal of the baroque."
CED         ,CEDILLE RECORDS,CDR 174,735131917421,"Gill, Laura; Trueman, Dan; Lionáird, Páidí Ó; Lionáird, Seán Ó; eighth blackbird; Gallicantus; McDonagh, Michaela; Lionáird, Peadar Ó; Lionaird, Iarla O; Mhiolláin, Treasa Ní","Lionaird, Iarla O; Muldoon, Paul; Trueman, Dan","Dan Trueman, Iarla Ó Lionáird & Paul Muldoon: Olagón: a Cantata in Doublespeak",COMPACT DISC,2,13.25,20.99,2017,"Olagón: a Cantata in Doublespeak is the newest album from multiple Grammy Award-winning chamber ensemble Eighth Blackbird. The project finds the innovative new-music sextet collaborating with vocalist Iarla Ó Lionaird of the Irish supergroup The Gloaming; Princeton-based composer-fiddler Dan Trueman; and Pulitzer Prize-winning Irish poet Paul Muldoon. A modern retelling of an ancient Irish epic, Olagón depicts — not without irony and humor — a privileged “power couple” mired in envy, greed, and adultery, descending into criminality and addiction as Ireland’s “Celtic-Tiger” economy collapses in the early 21st century. Trueman’s score combines elements of the traditional music of Ireland, Norway, and America with the raw urgency and sonorities of contemporary classical music. Muldoon’s text interweaves verses in English and Irish Gaelic, seasoned with word-play and wit. Ó Lionaird, whom The Guardian calls “one of the most dramatic voices in contemporary music,” sings the text in the unique and highly ornamental Irish style known as sean nós. The production incorporates the gorgeous young voices of students of acclaimed Irish sean nós singer Treasa Ní Mhiollain, who also makes an appearance. Eighth Blackbird is “one of the smartest, most dynamic contemporary classical ensembles on the planet” (Chicago Tribune). Olagón is the new-music sextet’s ninth Cedille Records album. Four of their previous Cedille recordings won Grammy Awards in the Best Small Ensemble/Chamber Music Performance category."
CTR         ,CENTAUR,CRC3384,44747338422,Canada Quartet,"Brahms, Johannes; Strauss, Richard","A Retrospective, Vol. 9",COMPACT DISC,1,13.25,20.99,2017,"This new release is Volume 9 in Centaur’s Steven Staryk retrospective. Born April 27, 1932 in Toronto of Ukrainian immigrant parents, Steven Staryk began his violin studies at the age of seven. The publication of his career memoirs and observations in Fiddling With Life has been lauded by reviewers and distinguished musicians. His prodigious career was a unique and extraordinary integration of related activities: soloist, pedagogue, chamber musician and concertmaster; he surpassed the summit in each and every role. The title “King of Concertmasters” was bestowed upon him by The Strad magazine after having led three major orchestras by the age of 35: the Royal Philharmonic, the Royal Concertgebouw (the first British subject to attain a major position in continental Europe) and the Chicago Symphony. He also served as Concertmaster of the Toronto Symphony Orchestra, the CBC Symphony and the Boyd Neel Orchestra. This release presents Staryk performing alongside Quartet Canada the works of Brahms and Strauss."
CTR         ,CENTAUR,CRC3553,44747355320,"Jensen, Jaimee; Biebesheimer, Arlene; Robson, Geoffrey; Foltz-Morrison, Daniel; Murray, Phillip J.; Tatus, Matthew K.; Claybrook, Kara; Holden, Robert; Morgan, Andrew; Smittle, Stefanie; Smashey, Hannah; Mayo, George; McDaniel, Ron","Griebling, Karen","Richard III: A Crown of Roses, a Crown of Thorns",COMPACT DISC,1,13.25,20.99,2017,"This album has selected scenes from this modern opera about Richard III, King of England in the 1400s. The opera is based upon primary historical sources, rather than upon the well-known play by Shakespeare. The music and libretto is written by Dr. Karen Griebling, who currently serves as Professor of Music at Hendrix College in Conway, Arkansas where she has taught since 1987. She is professor of composition, theory, counterpoint, orchestration, and viola and conductor of the Hendrix Chamber Orchestra. She is also violist with the Arkansas Symphony and the Pinnacle Players, a conductorless chamber orchestra based in Little Rock, Arkansas. “…her compositional expertise and artistic finesse are born from an astute critical discernment which engages the intellect as it touches the human spirit.” (Journal of the International Alliance of Women Composers)"
CTR         ,CENTAUR,CRC3555,44747355528,"Goh, Audi; Álvarez, Roberto; Yi Li, Siew; Tsai Yi-Chen, Janice; Jairamin, Kartik Alan; Phua, Samuel; Yoong Han, Chan; Ying Xue, Zhao; Tan, Katryna; Lin, Juan; Lim, Ralph Emmanuel","Brotons, Salvador","Salvador Brotons: The Complete Works for Flute, Vol. 2",COMPACT DISC,1,13.25,20.99,2017,"This is the second volume in Centaur's complete edition of flute works by contemporary composer Salvador Brotons. This is a great program of modern flute works, superbly played by Roberto Alvarez. Dr. Salvador Brotons was born into in a Barcelona family of musicians. He studied flute with his father and continued his studies at the Barcelona Conservatory of Music, obtaining superior titles in flute, composition and orchestra conducting. In 1985 he was awarded a Fulbright scholarship and moved to the United States where he received his Doctorate in Music from Florida State University. He has been a student of X. Monsalvatge and R. Johnson in composition, and A. Ros-Marbà and P. Spurgeon in conducting. Diversity of styles is a hallmark of Roberto Alvarez’s concerts and recitals. As a matter of fact he feels just as comfortable performing classical, baroque or avant-garde music as well as celtic, jazz or rock. He has received various international prizes, such as the Diploma of Honor in the Torneo Internazionale di Musica, Concurso Internacional de Música “Paper de Musica” de Capellades, the Ángel Muñíz Toca Award and the Ciutat de Manresa Prize."
CTR         ,CENTAUR,CRC3575,44747357522,"Lopez, Jose; Deering Estate Chamber Ensemble; Wilcox, Laura; Soby, Kimberly","Anonymous; Kojs, Juraj",Juraj Kojs: Ceaseless Beauty,COMPACT DISC,1,13.25,20.99,2017,"The pieces featured on this beautiful album explore the musical sensitivities inspired by Slovakian folk music and nature. This music echoes the longing, joys, and meditations of the Slovakian people. Deering Estate Chamber Ensemble is comprised of founding members: Jose R. Lopez, piano, Ross Harbaugh, cello, and Laura Wilcox, viola. This ensemble came together out of a mutual respect for nature and the beautiful Deering Estate with a love to perform chamber music, work with living composers, and interact with history, nature and other art forms. Thanks to The Deering Estate Foundation, Inc. and Miami-Dade County Parks, the ensemble has been able to fulfill a unique partnership with The Deering Estate at Cutler. The ensemble is in their eleventh season and through a commitment to excellence in programming and education, the ensemble looks forward to presenting public master-classes and lectures for audiences of all ages. DECE have received numerous award including the Met-Life Foundation/Meet the Composer and from Miami-Dade Department of Cultural Affairs, have performed in different venues in Miami-Dade County and in New York City, including a LIVE performance on 91.3 WLRN South Florida’s Arts Beat hosted by Ed Bell."
